1 	 388.0	 232.0	 
2 	 392.0	 204.0	 
3 	 363.0	 185.0	 
4 	 334.0	 96.0	 
5 	 383.0	 114.0	 
6 	 320.0	 204.0	 
7 	 372.0	 161.0	 
8 	 318.0	 165.0	 
9 	 262.0	 153.0	 
10 	 219.0	 147.0	 
11 	 335.0	 178.0	 
12 	 322.0	 148.0	 
13 	 296.0	 167.0	 
14 	 402.0	 241.0	 
15 	 358.0	 265.0	 
16 	 390.0	 282.0	 
17 	 356.0	 175.0	 
18 	 358.0	 150.0	 
19 	 379.0	 251.0	 
20 	 332.0	 162.0	 
21 	 374.0	 114.0	 
22 	 369.0	 49.0	 
23 	 376.0	 63.0	 
24 	 424.0	 266.0	 
25 	 386.0	 398.0	 
26 	 343.0	 101.0	 
27 	 354.0	 122.0	 
28 	 389.0	 274.0	 
29 	 386.0	 212.0	 
30 	 387.0	 106.0	 
31 	 378.0	 74.0	 
32 	 345.0	 2.0	 
33 	 398.0	 283.0	 
34 	 381.0	 136.0	 
35 	 351.0	 134.0	 
36 	 353.0	 2.0	 
37 	 367.0	 2.0	 
38 	 389.0	 290.0	 
39 	 227.0	 146.0	 
40 	 414.0	 250.0	 
