1 	 257.0	 155.0	 
2 	 374.0	 62.0	 
3 	 363.0	 184.0	 
4 	 391.0	 204.0	 
5 	 335.0	 182.0	 
6 	 220.0	 149.0	 
7 	 331.0	 97.0	 
8 	 382.0	 113.0	 
9 	 342.0	 150.0	 
10 	 329.0	 215.0	 
11 	 395.0	 233.0	 
12 	 355.0	 263.0	 
13 	 358.0	 151.0	 
14 	 387.0	 234.0	 
15 	 317.0	 166.0	 
16 	 372.0	 161.0	 
17 	 331.0	 162.0	 
18 	 391.0	 285.0	 
19 	 319.0	 203.0	 
20 	 367.0	 196.0	 
21 	 322.0	 148.0	 
22 	 357.0	 175.0	 
23 	 342.0	 101.0	 
24 	 390.0	 277.0	 
25 	 334.0	 44.0	 
26 	 374.0	 113.0	 
27 	 367.0	 49.0	 
28 	 383.0	 211.0	 
29 	 379.0	 136.0	 
30 	 343.0	 158.0	 
31 	 375.0	 70.0	 
32 	 388.0	 196.0	 
33 	 344.0	 2.0	 
34 	 216.0	 141.0	 
35 	 373.0	 2.0	 
36 	 212.0	 149.0	 
37 	 352.0	 2.0	 
38 	 340.0	 219.0	 
39 	 399.0	 281.0	 
40 	 388.0	 293.0	 
