1 	 394.0	 203.0	 
2 	 327.0	 156.0	 
3 	 390.0	 233.0	 
4 	 365.0	 187.0	 
5 	 325.0	 147.0	 
6 	 318.0	 169.0	 
7 	 358.0	 175.0	 
8 	 358.0	 267.0	 
9 	 375.0	 163.0	 
10 	 265.0	 155.0	 
11 	 385.0	 113.0	 
12 	 342.0	 66.0	 
13 	 321.0	 206.0	 
14 	 376.0	 248.0	 
15 	 329.0	 96.0	 
16 	 336.0	 164.0	 
17 	 219.0	 145.0	 
18 	 296.0	 168.0	 
19 	 299.0	 195.0	 
20 	 381.0	 63.0	 
21 	 358.0	 151.0	 
22 	 386.0	 209.0	 
23 	 406.0	 243.0	 
24 	 216.0	 153.0	 
25 	 382.0	 137.0	 
26 	 386.0	 399.0	 
27 	 388.0	 282.0	 
28 	 366.0	 266.0	 
29 	 376.0	 112.0	 
30 	 306.0	 203.0	 
31 	 382.0	 77.0	 
32 	 336.0	 108.0	 
33 	 349.0	 252.0	 
34 	 396.0	 286.0	 
35 	 373.0	 49.0	 
36 	 350.0	 71.0	 
37 	 344.0	 103.0	 
38 	 323.0	 214.0	 
39 	 350.0	 2.0	 
40 	 398.0	 230.0	 
