1 	 356.0	 176.0	 
2 	 392.0	 203.0	 
3 	 319.0	 165.0	 
4 	 387.0	 276.0	 
5 	 360.0	 187.0	 
6 	 389.0	 233.0	 
7 	 352.0	 265.0	 
8 	 316.0	 206.0	 
9 	 381.0	 116.0	 
10 	 358.0	 149.0	 
11 	 336.0	 83.0	 
12 	 377.0	 159.0	 
13 	 439.0	 302.0	 
14 	 398.0	 227.0	 
15 	 262.0	 152.0	 
16 	 384.0	 399.0	 
17 	 369.0	 161.0	 
18 	 360.0	 261.0	 
19 	 368.0	 184.0	 
20 	 438.0	 288.0	 
21 	 334.0	 161.0	 
22 	 388.0	 211.0	 
23 	 298.0	 193.0	 
24 	 322.0	 146.0	 
25 	 307.0	 169.0	 
26 	 326.0	 202.0	 
27 	 380.0	 108.0	 
28 	 214.0	 138.0	 
29 	 379.0	 279.0	 
30 	 372.0	 117.0	 
31 	 216.0	 148.0	 
32 	 430.0	 293.0	 
33 	 395.0	 277.0	 
34 	 381.0	 238.0	 
35 	 330.0	 97.0	 
36 	 447.0	 301.0	 
37 	 208.0	 147.0	 
38 	 327.0	 194.0	 
39 	 352.0	 2.0	 
40 	 431.0	 301.0	 
