1 	 381.0	 110.0	 
2 	 391.0	 203.0	 
3 	 362.0	 187.0	 
4 	 260.0	 151.0	 
5 	 365.0	 163.0	 
6 	 376.0	 126.0	 
7 	 362.0	 124.0	 
8 	 388.0	 234.0	 
9 	 344.0	 243.0	 
10 	 337.0	 211.0	 
11 	 354.0	 150.0	 
12 	 320.0	 203.0	 
13 	 318.0	 167.0	 
14 	 323.0	 148.0	 
15 	 356.0	 177.0	 
16 	 330.0	 96.0	 
17 	 216.0	 141.0	 
18 	 292.0	 181.0	 
19 	 377.0	 62.0	 
20 	 208.0	 142.0	 
21 	 390.0	 284.0	 
22 	 356.0	 269.0	 
23 	 383.0	 216.0	 
24 	 368.0	 48.0	 
25 	 433.0	 279.0	 
