1 	 309.0	 160.0	 
2 	 392.0	 204.0	 
3 	 261.0	 151.0	 
4 	 364.0	 186.0	 
5 	 221.0	 148.0	 
6 	 373.0	 162.0	 
7 	 329.0	 97.0	 
8 	 333.0	 161.0	 
9 	 321.0	 202.0	 
10 	 317.0	 167.0	 
11 	 383.0	 113.0	 
12 	 357.0	 175.0	 
13 	 323.0	 146.0	 
14 	 356.0	 150.0	 
15 	 389.0	 284.0	 
16 	 354.0	 262.0	 
17 	 395.0	 228.0	 
18 	 378.0	 63.0	 
19 	 379.0	 135.0	 
20 	 353.0	 226.0	 
21 	 331.0	 117.0	 
22 	 296.0	 193.0	 
23 	 369.0	 49.0	 
24 	 360.0	 234.0	 
25 	 329.0	 177.0	 
26 	 216.0	 140.0	 
